locus,ClinVar_ID,Pearl,Label,Category,transform,SFI,spectral_gap_disruption,spectral_gap_wt,spectral_gap_mut,eigenvalue_shifts_mean,eigenvector_angles_mean
HBB,VCV004685642,False,Benign,synonymous,window_30,0.24372790000799593,0.00013546093429439576,0.08520642422113014,0.08534188515542454,0.001640609772237368,0.4443892960791962
HBB,VCV004685642,False,Benign,synonymous,coverage_keep_0.75,1.3923558670772904,0.005085072137583489,0.029316826998420392,0.03440189913600388,0.02972428008182557,1.1254702175644578
HBB,VCV004685642,False,Benign,synonymous,coverage_keep_0.50,1.404148378446025,0.0063244387314248356,0.017495287467295784,0.011170848735870948,0.02264011532201012,1.1088110859926201
HBB,VCV004685642,False,Benign,synonymous,degree_preserving_null,0.9266162586622025,0.009968072519242529,0.0019119712238304678,0.011880043743072997,0.010146715291048262,0.9395450741529855
HBB,VCV004685642,False,Benign,synonymous,weight_shuffled_null,0.9855442392223365,0.016067709389452955,0.026074431698948186,0.01000672230949523,0.021267759698628222,0.9562752400850886
HBB,VCV001111710,False,Benign,synonymous,baseline,0.2596130412154715,0.0001085590199962766,0.04100436863816985,0.041112927658166126,0.0004490421726588766,0.44447367498455037
HBB,VCV001111710,False,Benign,synonymous,threshold_keep_0.75,0.33814500175894374,0.00010905852682124156,0.04102122616162755,0.041130284688448794,0.0004490173114347991,0.6666379181537547
HBB,VCV001111710,False,Benign,synonymous,threshold_keep_0.50,0.31850353326338615,0.00016228259997232153,0.03908719667760292,0.039249479277575244,0.0004301195634673804,0.4444786375651187
HBB,VCV001111710,False,Benign,synonymous,window_40,0.17762081242478733,0.00010059388514040146,0.06580480323406157,0.06590539711920197,0.001144725654701775,0.22238160908141402
HBB,VCV001111710,False,Benign,synonymous,window_30,0.08221495845402242,4.1336551408713285e-05,0.07733183890281459,0.07729050235140587,0.0016893260326606445,0.22622108167445487
HBB,VCV001111710,False,Benign,synonymous,coverage_keep_0.75,0.6208154092043622,0.0038350988154073652,0.027503667861718744,0.03133876667712611,0.02291755448631626,0.8841721570533995
HBB,VCV001111710,False,Benign,synonymous,coverage_keep_0.50,1.4119934911069463,0.015972788275262904,0.003269964419247668,0.019242752694510572,0.011653820632033907,1.2304654501107266
HBB,VCV001111710,False,Benign,synonymous,degree_preserving_null,0.9146502895807435,0.005871207449994146,0.008147567979977325,0.0022763605299831787,0.006764716006544807,0.9173303893730635
HBB,VCV001111710,False,Benign,synonymous,weight_shuffled_null,0.9982514240553585,0.04653654014748865,0.026218384016867158,0.0727549241643558,0.014677501708454258,0.9810260442650333
HBB,VCV002770110,False,Benign,synonymous,baseline,0.23603293913731632,0.0001064126282605618,0.04260767224925274,0.042714084877513304,0.0004255966560978511,0.222236083366156
HBB,VCV002770110,False,Benign,synonymous,threshold_keep_0.75,0.37741851299226864,0.00010692929891294167,0.042633384314546455,0.042740313613459396,0.0004255283922397317,0.44444447853583213
HBB,VCV002770110,False,Benign,synonymous,threshold_keep_0.50,0.00035858884783493926,0.0002082618381060164,0.04075052585494708,0.0409587876930531,0.0004100450754729062,2.355787883064527e-05
HBB,VCV002770110,False,Benign,synonymous,window_40,0.0010464780015485352,6.107969964025406e-05,0.07001937782738005,0.0700804575270203,0.0013126123403099839,0.00032564472025317957
HBB,VCV002770110,False,Benign,synonymous,window_30,0.33207910312382205,1.1830179461436163e-05,0.08063986154912003,0.08065169172858147,0.0016341135544943304,0.6666114543620585
HBB,VCV002770110,False,Benign,synonymous,coverage_keep_0.75,0.7686218204856063,0.007974168705150185,0.034017092246425136,0.02604292354127495,0.019094179454344152,1.1447434652258623
HBB,VCV002770110,False,Benign,synonymous,coverage_keep_0.50,0.7889917810761176,0.004805658101198502,0.020376372261425746,0.015570714160227244,0.022467251750140832,0.986867891486995
HBB,VCV002770110,False,Benign,synonymous,degree_preserving_null,1.247226133048609,0.0006779794804586013,0.0011352526255681338,0.00045727314510953253,0.0013914877586294174,1.1555286218767997
HBB,VCV002770110,False,Benign,synonymous,weight_shuffled_null,1.057084654865018,0.03082744760538325,0.006900456832708901,0.03772790443809215,0.04661743389560651,1.0093372909008869
HBB,VCV001529989,False,Benign,synonymous,baseline,0.07853992111650314,0.00010884087754330085,0.04199189546366684,0.04210073634121014,0.0006953286536315078,0.22084392239488113
HBB,VCV001529989,False,Benign,synonymous,threshold_keep_0.75,0.0009967640479653635,0.00010930900816181338,0.04200695414982454,0.042116263157986354,0.0006956396586902803,0.001476308905292181
HBB,VCV001529989,False,Benign,synonymous,threshold_keep_0.50,0.07847156396235899,0.00015226076339372452,0.04016213031182008,0.040314391075213805,0.000656500346417921,0.22074904199747408
HBB,VCV001529989,False,Benign,synonymous,window_40,0.27876299777217534,0.00011772719241734397,0.06680806082149654,0.06692578801391388,0.0012504504198231749,0.4445240139589733
HBB,VCV001529989,False,Benign,synonymous,window_30,0.24369709225224462,2.104649612752474e-05,0.07866289098149946,0.07868393747762699,0.0016383243933401456,0.44438790173999876
HBB,VCV001529989,False,Benign,synonymous,coverage_keep_0.75,0.6914232478293012,0.00040142440313249705,0.028139665632818,0.027738241229685504,0.023869272748099715,0.995021672605168
HBB,VCV001529989,False,Benign,synonymous,coverage_keep_0.50,1.3000035027437153,0.003419103631380975,0.00944683101849363,0.012865934649874605,0.012326622372891935,1.113052330471146
HBB,VCV001529989,False,Benign,synonymous,degree_preserving_null,0.8803390385838828,0.0001138828990891389,0.0012405788371563028,0.001126695938067164,0.0036392302447914395,0.8719296392019742
HBB,VCV001529989,False,Benign,synonymous,weight_shuffled_null,0.9686294725459748,0.012928640469741182,0.029586745772411494,0.042515386242152675,0.026340934948707435,0.9377360397917742
HBB,VCV003627289,False,Benign,synonymous,baseline,0.08879278306166458,0.00011602584350334233,0.04324260171390709,0.043358627557410434,0.0004365196172693107,0.22233463052642
HBB,VCV003627289,False,Benign,synonymous,threshold_keep_0.75,0.00042261223259908805,0.00011657179243908938,0.04326530477624743,0.04338187656868652,0.0004364717909733412,0.00011547448571944428
HBB,VCV003627289,False,Benign,synonymous,threshold_keep_0.50,0.10139046508698872,0.00011165810710704605,0.04127225578507952,0.04138391389218657,0.00041964249765810935,0.22232090557048304
HBB,VCV003627289,False,Benign,synonymous,window_40,0.5310876809824532,0.0001350529984972676,0.0698940263244614,0.07002907932295867,0.0013103124244937744,0.6666895901674269
HBB,VCV003627289,False,Benign,synonymous,window_30,0.1684121236546748,6.451387645042828e-05,0.082879698563322,0.08294421243977243,0.0017343501975198895,0.44455122797199453
HBB,VCV003627289,False,Benign,synonymous,coverage_keep_0.75,0.23688435130003757,0.00345135029277268,0.029380890888919035,0.025929540596146355,0.015550201494248343,0.45149249047492535
HBB,VCV003627289,False,Benign,synonymous,coverage_keep_0.50,1.5057062231647362,0.004879248195202744,0.018285866635621272,0.013406618440418528,0.009948243582805515,1.2437270815348895
HBB,VCV003627289,False,Benign,synonymous,degree_preserving_null,1.153026277542762,0.0028456697763082025,0.0031224400328289737,0.00027677025652077117,0.0021250798147927964,1.1299160634485426
HBB,VCV003627289,False,Benign,synonymous,weight_shuffled_null,1.0345639263546957,0.014108014491049481,0.01629851565778828,0.030406530148837763,0.02948854297105138,0.9891778733559171
HBB,VCV002808627,False,Benign,synonymous,baseline,0.0784816727251205,0.00010737914302722668,0.043055870944440584,0.04316325008746781,0.0008267075784893527,0.22054109550289702
HBB,VCV002808627,False,Benign,synonymous,threshold_keep_0.75,0.0011400762919449195,0.00010797309880752198,0.04308185984867474,0.043189832947482264,0.0008271195222906236,0.0017435371004320072
HBB,VCV002808627,False,Benign,synonymous,threshold_keep_0.50,0.0010849806333736729,0.00015280044525485537,0.041134033180073394,0.04128683362532825,0.000778418958970529,0.001705678161178972
HBB,VCV002808627,False,Benign,synonymous,window_40,0.2786787690714747,8.131355854981703e-05,0.0692266378092457,0.06930795136779552,0.00128706867816865,0.4445335526871981
HBB,VCV002808627,False,Benign,synonymous,window_30,0.29866689174459493,7.526532594617774e-05,0.07857539323901155,0.07850012791306538,0.001676924520971304,0.6665839120496753
HBB,VCV002808627,False,Benign,synonymous,coverage_keep_0.75,1.3829334855009585,0.002910199009156702,0.031187414570196283,0.02827721556103958,0.012541887040626972,1.1036378274333545
HBB,VCV002808627,False,Benign,synonymous,coverage_keep_0.50,1.4018090761844344,0.012542639084620003,0.007381744363805721,0.019924383448425724,0.009101997952924606,1.203717179717074
HBB,VCV002808627,False,Benign,synonymous,degree_preserving_null,0.9393327316596204,0.001096024785205621,0.0025984456597116226,0.0015024208745060017,0.0021586213555784234,0.8565931756233998
HBB,VCV002808627,False,Benign,synonymous,weight_shuffled_null,0.9818120872975808,0.04420644898425863,0.024491443036184002,0.06869789202044263,0.03722486333597116,1.0126926801014924
HBB,VCV001581167,False,Benign,synonymous,baseline,0.0006134714273298101,9.989869084153086e-05,0.04228404713912103,0.04238394582996256,0.0004936755072406015,0.0005949515123373371
HBB,VCV001581167,False,Benign,synonymous,threshold_keep_0.75,0.14199871894519345,0.0001004522632658475,0.042307274959991294,0.04240772722325714,0.0004938246403434002,0.22280359504121114
HBB,VCV001581167,False,Benign,synonymous,threshold_keep_0.50,0.10156893460579908,8.308783525678293e-05,0.040554106320826684,0.04063719415608347,0.0004646243161426467,0.22277370029290744
HBB,VCV001581167,False,Benign,synonymous,window_40,0.23656808641693816,5.215492557454626e-05,0.06966956138467789,0.06972171631025244,0.0011740241153449615,0.22239947592157783
HBB,VCV001581167,False,Benign,synonymous,window_30,0.08017624280886876,1.022714417361903e-06,0.08033985063031751,0.08034087334473487,0.001673212804549869,0.22272461943240296
HBB,VCV001581167,False,Benign,synonymous,coverage_keep_0.75,0.7805253990998018,0.007057861409733773,0.0258343981566294,0.03289225956636317,0.022493945072534074,0.9838786952156597
HBB,VCV001581167,False,Benign,synonymous,coverage_keep_0.50,0.8452161203503007,0.0054897503183615505,0.011219254684980268,0.005729504366618718,0.023969103565932386,0.894288703106649
HBB,VCV001581167,False,Benign,synonymous,degree_preserving_null,1.039979950578066,0.004107348134726193,0.004967619489072466,0.000860271354346273,0.006173536140696762,1.0226363958257534
HBB,VCV001581167,False,Benign,synonymous,weight_shuffled_null,1.0524671807360804,0.06335091063155007,0.08987425777503932,0.02652334714348925,0.03606051538343015,1.0044607165048158
HBB,VCV002854276,False,Benign,synonymous,baseline,0.0006134714273298101,9.989869084153086e-05,0.04228404713912103,0.04238394582996256,0.0004936755072406015,0.0005949515123373371
HBB,VCV002854276,False,Benign,synonymous,threshold_keep_0.75,0.14199871894519345,0.0001004522632658475,0.042307274959991294,0.04240772722325714,0.0004938246403434002,0.22280359504121114
HBB,VCV002854276,False,Benign,synonymous,threshold_keep_0.50,0.10156893460579908,8.308783525678293e-05,0.040554106320826684,0.04063719415608347,0.0004646243161426467,0.22277370029290744
HBB,VCV002854276,False,Benign,synonymous,window_40,0.23656808641693816,5.215492557454626e-05,0.06966956138467789,0.06972171631025244,0.0011740241153449615,0.22239947592157783
HBB,VCV002854276,False,Benign,synonymous,window_30,0.08017624280886876,1.022714417361903e-06,0.08033985063031751,0.08034087334473487,0.001673212804549869,0.22272461943240296
HBB,VCV002854276,False,Benign,synonymous,coverage_keep_0.75,0.47402317659660537,4.224199666085643e-05,0.03168610508987615,0.03164386309321529,0.02148420309780449,0.7074881920291479
HBB,VCV002854276,False,Benign,synonymous,coverage_keep_0.50,0.6919613632434953,0.009399172543830504,0.015193441911571615,0.005794269367741111,0.012241566247105255,0.8942976808044966
HBB,VCV002854276,False,Benign,synonymous,degree_preserving_null,0.9900731925741953,0.0016028152478580124,0.0020902134722940707,0.00048739822443605817,0.0016962593153537807,0.9484844458650069
HBB,VCV002854276,False,Benign,synonymous,weight_shuffled_null,1.0853956128375164,0.009200755766205604,0.03903342277345767,0.029832667007252067,0.040341285577142165,1.0304884933807403
HBB,VCV003910010,False,Benign,synonymous,baseline,0.00040978296380156685,0.00011658296014083191,0.043083256780690526,0.04319983974083136,0.0004539167699354975,4.6814589081869665e-05
HBB,VCV003910010,False,Benign,synonymous,threshold_keep_0.75,0.07894769566397049,0.0001171608966840515,0.04311028320453786,0.04322744410122191,0.0004538702144184796,0.222227887934676
HBB,VCV003910010,False,Benign,synonymous,threshold_keep_0.50,0.07891538645611443,0.00022993451702756074,0.04108014183903154,0.0413100763560591,0.0004222634623458216,0.22221979773728398
HBB,VCV003910010,False,Benign,synonymous,window_40,0.0019007975057307167,0.0001391113994691634,0.06925547420816718,0.06939458560763634,0.0013101117278194508,0.0020570708653440007
HBB,VCV003910010,False,Benign,synonymous,window_30,0.23115460214610228,8.107249956951224e-06,0.08357750161166824,0.0835856088616252,0.001705050834584412,0.44449890144053644
HBB,VCV003910010,False,Benign,synonymous,coverage_keep_0.75,1.1771663194041408,0.007557381645146244,0.02239858258275948,0.029955964227905724,0.01295161869676032,0.9739235499112936
HBB,VCV003910010,False,Benign,synonymous,coverage_keep_0.50,0.7085799705056496,0.006743953073309094,0.004077971132039273,0.010821924205348367,0.01792713328805945,0.9242026625095604
HBB,VCV003910010,False,Benign,synonymous,degree_preserving_null,1.0312873586552935,0.0009520443127364282,0.0008479108687431503,0.0017999551814795785,0.002373318674547796,1.0128831834924221
HBB,VCV003910010,False,Benign,synonymous,weight_shuffled_null,0.9822743264142304,0.005063933058342185,0.03496711362017746,0.029903180561835274,0.023340158710004444,0.9247886864624841
HBB,VCV003645123,False,Benign,synonymous,baseline,0.07894088221419422,0.00011663176090568467,0.04352952758852583,0.043646159349431515,0.00044659132395373616,0.22221854289763865
HBB,VCV003645123,False,Benign,synonymous,threshold_keep_0.75,0.00040971750834839363,0.00011717402858267556,0.04355081420817457,0.043667988236757244,0.0004465541175134502,5.619605359680819e-05
HBB,VCV003645123,False,Benign,synonymous,threshold_keep_0.50,0.17711627974792302,0.0001399245407689778,0.041441866597127584,0.04158179113789656,0.0004162195189433317,0.22226751299474337
HBB,VCV003645123,False,Benign,synonymous,window_40,0.17943926597515958,0.00012309220177471325,0.07066513678725764,0.07078822898903235,0.0012921329963249068,0.22590441650780468
HBB,VCV003645123,False,Benign,synonymous,window_30,0.16879185730436452,8.559506167002406e-05,0.0837653161819979,0.08385091124366792,0.0017081791872165426,0.4452389375989405
HBB,VCV003645123,False,Benign,synonymous,coverage_keep_0.75,0.4427483177330761,0.00849158212572422,0.025862826564302076,0.034354408690026296,0.017217446527959805,0.6627677054759584
HBB,VCV003645123,False,Benign,synonymous,coverage_keep_0.50,0.8563684833211084,0.003228466244081959,0.016250992203969073,0.019479458448051032,0.016823942313749004,1.0267755972802035
HBB,VCV003645123,False,Benign,synonymous,degree_preserving_null,1.3853897261762134,7.149356677292433e-06,0.0013122010558317913,0.0013050516991544988,0.006365717886052167,1.1196074808827596
HBB,VCV003645123,False,Benign,synonymous,weight_shuffled_null,1.0727649424489054,0.0009054846059671773,0.0466753387890001,0.047580823394967275,0.04732328829755773,1.0418143781404843
